lego_set_id,lego_set_title,rebrickable_lego_set_url,bricket_lego_set_url,brickpicker_lego_set_url
10663-1,lego-creative-chest-creator-2013,http://rebrickable.com/sets/10663-1/lego-creative-chest-creator-2013,http://brickset.com/sets/10663-1,http://www.brickpicker.com/bpms/set.cfm?set=10663-1
21018-1,united-nations-headquarters-architecture-2013,http://rebrickable.com/sets/21018-1/united-nations-headquarters-architecture-2013,http://brickset.com/sets/21018-1,http://www.brickpicker.com/bpms/set.cfm?set=21018-1
79109-1,colby-city-showdown-the-lone-ranger-2013,http://rebrickable.com/sets/79109-1/colby-city-showdown-the-lone-ranger-2013,http://brickset.com/sets/79109-1,http://www.brickpicker.com/bpms/set.cfm?set=79109-1
70006-1,craggers-command-ship-legends-of-chima-2013,http://rebrickable.com/sets/70006-1/craggers-command-ship-legends-of-chima-2013,http://brickset.com/sets/70006-1,http://www.brickpicker.com/bpms/set.cfm?set=70006-1
70505-1,temple-of-light-ninjago-2013,http://rebrickable.com/sets/70505-1/temple-of-light-ninjago-2013,http://brickset.com/sets/70505-1,http://www.brickpicker.com/bpms/set.cfm?set=70505-1
60008-1,museum-break-in-police-2013,http://rebrickable.com/sets/60008-1/museum-break-in-police-2013,http://brickset.com/sets/60008-1,http://www.brickpicker.com/bpms/set.cfm?set=60008-1
75018-1,jek-14039%3Bs-stealth-starfighter-star-wars-other-2013,http://rebrickable.com/sets/75018-1/jek-14039%3Bs-stealth-starfighter-star-wars-other-2013,http://brickset.com/sets/75018-1,http://www.brickpicker.com/bpms/set.cfm?set=75018-1
45544-1,ev3-core-set-ev3-2013,http://rebrickable.com/sets/45544-1/ev3-core-set-ev3-2013,http://brickset.com/sets/45544-1,http://www.brickpicker.com/bpms/set.cfm?set=45544-1
70708-1,hive-crawler-galaxy-squad-2013,http://rebrickable.com/sets/70708-1/hive-crawler-galaxy-squad-2013,http://brickset.com/sets/70708-1,http://www.brickpicker.com/bpms/set.cfm?set=70708-1
70704-1,vermin-vaporizer-galaxy-squad-2013,http://rebrickable.com/sets/70704-1/vermin-vaporizer-galaxy-squad-2013,http://brickset.com/sets/70704-1,http://www.brickpicker.com/bpms/set.cfm?set=70704-1
70008-1,gorzan39%3Bs-gorilla-striker-legends-of-chima-2013,http://rebrickable.com/sets/70008-1/gorzan39%3Bs-gorilla-striker-legends-of-chima-2013,http://brickset.com/sets/70008-1,http://www.brickpicker.com/bpms/set.cfm?set=70008-1
41005-1,heartlake-high-friends-2013,http://rebrickable.com/sets/41005-1/heartlake-high-friends-2013,http://brickset.com/sets/41005-1,http://www.brickpicker.com/bpms/set.cfm?set=41005-1
79103-1,turtle-lair-attack-teenage-mutant-ninja-turtles-2013,http://rebrickable.com/sets/79103-1/turtle-lair-attack-teenage-mutant-ninja-turtles-2013,http://brickset.com/sets/79103-1,http://www.brickpicker.com/bpms/set.cfm?set=79103-1
60031-1,city-corner-%7Bre-issue-from-set-7641-1%7D-traffic-2013,http://rebrickable.com/sets/60031-1/city-corner-%7Bre-issue-from-set-7641-1%7D-traffic-2013,http://brickset.com/sets/60031-1,http://www.brickpicker.com/bpms/set.cfm?set=60031-1
75013-1,umbarran-mhc-mobile-heavy-cannon-star-wars-clone-wars-2013,http://rebrickable.com/sets/75013-1/umbarran-mhc-mobile-heavy-cannon-star-wars-clone-wars-2013,http://brickset.com/sets/75013-1,http://www.brickpicker.com/bpms/set.cfm?set=75013-1
76005-1,spider-man%3A-daily-bugle-showdown-super-heroes-2013,http://rebrickable.com/sets/76005-1/spider-man%3A-daily-bugle-showdown-super-heroes-2013,http://brickset.com/sets/76005-1,http://www.brickpicker.com/bpms/set.cfm?set=76005-1
21106-1,minecraft-micro-world%3A-the-nether-minecraft-2013,http://rebrickable.com/sets/21106-1/minecraft-micro-world%3A-the-nether-minecraft-2013,http://brickset.com/sets/21106-1,http://www.brickpicker.com/bpms/set.cfm?set=21106-1
79013-1,lake-town-chase-the-hobbit-2013,http://rebrickable.com/sets/79013-1/lake-town-chase-the-hobbit-2013,http://brickset.com/sets/79013-1,http://www.brickpicker.com/bpms/set.cfm?set=79013-1
21105-1,minecraft-micro-world%3A-the-village-minecraft-2013,http://rebrickable.com/sets/21105-1/minecraft-micro-world%3A-the-village-minecraft-2013,http://brickset.com/sets/21105-1,http://www.brickpicker.com/bpms/set.cfm?set=21105-1
60014-1,coast-guard-patrol-coast-guard-2013,http://rebrickable.com/sets/60014-1/coast-guard-patrol-coast-guard-2013,http://brickset.com/sets/60014-1,http://www.brickpicker.com/bpms/set.cfm?set=60014-1
41008-1,heartlake-city-pool-friends-2013,http://rebrickable.com/sets/41008-1/heartlake-city-pool-friends-2013,http://brickset.com/sets/41008-1,http://www.brickpicker.com/bpms/set.cfm?set=41008-1
70707-1,cls-89-eradicator-mech-galaxy-squad-2013,http://rebrickable.com/sets/70707-1/cls-89-eradicator-mech-galaxy-squad-2013,http://brickset.com/sets/70707-1,http://www.brickpicker.com/bpms/set.cfm?set=70707-1
2000423-1,fll-trophy-large-first-lego-league-2013,http://rebrickable.com/sets/2000423-1/fll-trophy-large-first-lego-league-2013,http://brickset.com/sets/2000423-1,http://www.brickpicker.com/bpms/set.cfm?set=2000423-1
50004-1,story-mixer-game-2013,http://rebrickable.com/sets/50004-1/story-mixer-game-2013,http://brickset.com/sets/50004-1,http://www.brickpicker.com/bpms/set.cfm?set=50004-1
75014-1,battle-of-hoth-star-wars-episode-456-2013,http://rebrickable.com/sets/75014-1/battle-of-hoth-star-wars-episode-456-2013,http://brickset.com/sets/75014-1,http://www.brickpicker.com/bpms/set.cfm?set=75014-1
76003-1,superman%3A-battle-of-smallville-super-heroes-2013,http://rebrickable.com/sets/76003-1/superman%3A-battle-of-smallville-super-heroes-2013,http://brickset.com/sets/76003-1,http://www.brickpicker.com/bpms/set.cfm?set=76003-1
70005-1,lavals-royal-fighter-legends-of-chima-2013,http://rebrickable.com/sets/70005-1/lavals-royal-fighter-legends-of-chima-2013,http://brickset.com/sets/70005-1,http://www.brickpicker.com/bpms/set.cfm?set=70005-1
70012-2,razar%E2%80%99s-chi-raider-legends-of-chima-2013,http://rebrickable.com/sets/70012-2/razar%E2%80%99s-chi-raider-legends-of-chima-2013,http://brickset.com/sets/70012-2,http://www.brickpicker.com/bpms/set.cfm?set=70012-2
79105-1,baxter-robot-rampage-teenage-mutant-ninja-turtles-2013,http://rebrickable.com/sets/79105-1/baxter-robot-rampage-teenage-mutant-ninja-turtles-2013,http://brickset.com/sets/79105-1,http://www.brickpicker.com/bpms/set.cfm?set=79105-1
4000013-1,a-lego-christmas-tale-lego-brand-store-2013,http://rebrickable.com/sets/4000013-1/a-lego-christmas-tale-lego-brand-store-2013,http://brickset.com/sets/4000013-1,http://www.brickpicker.com/bpms/set.cfm?set=4000013-1
21103-1,back-to-the-future-delorean-cuusoo-2013,http://rebrickable.com/sets/21103-1/back-to-the-future-delorean-cuusoo-2013,http://brickset.com/sets/21103-1,http://www.brickpicker.com/bpms/set.cfm?set=21103-1
75017-1,duel-on-geonosis-star-wars-episode-2-2013,http://rebrickable.com/sets/75017-1/duel-on-geonosis-star-wars-episode-2-2013,http://brickset.com/sets/75017-1,http://www.brickpicker.com/bpms/set.cfm?set=75017-1
60021-1,cargo-heliplane-airport-2013,http://rebrickable.com/sets/60021-1/cargo-heliplane-airport-2013,http://brickset.com/sets/60021-1,http://www.brickpicker.com/bpms/set.cfm?set=60021-1
70403-1,dragon-mountain-castle-2013,http://rebrickable.com/sets/70403-1/dragon-mountain-castle-2013,http://brickset.com/sets/70403-1,http://www.brickpicker.com/bpms/set.cfm?set=70403-1
75005-1,rancor-pit-star-wars-episode-456-2013,http://rebrickable.com/sets/75005-1/rancor-pit-star-wars-episode-456-2013,http://brickset.com/sets/75005-1,http://www.brickpicker.com/bpms/set.cfm?set=75005-1
70011-1,eagles%E2%80%99-castle-speedorz-2013,http://rebrickable.com/sets/70011-1/eagles%E2%80%99-castle-speedorz-2013,http://brickset.com/sets/70011-1,http://www.brickpicker.com/bpms/set.cfm?set=70011-1
75004-1,z-95-headhunter-star-wars-clone-wars-2013,http://rebrickable.com/sets/75004-1/z-95-headhunter-star-wars-clone-wars-2013,http://brickset.com/sets/75004-1,http://www.brickpicker.com/bpms/set.cfm?set=75004-1
4000008-1,lego-inside-tour-exclusive-2013-edition-%E2%80%93-villy-thomsen-truck-other-2013,http://rebrickable.com/sets/4000008-1/lego-inside-tour-exclusive-2013-edition-%E2%80%93-villy-thomsen-truck-other-2013,http://brickset.com/sets/4000008-1,http://www.brickpicker.com/bpms/set.cfm?set=4000008-1
76001-1,the-bat-vs.-bane%3A-tumbler-chase-batman-ii-2013,http://rebrickable.com/sets/76001-1/the-bat-vs.-bane%3A-tumbler-chase-batman-ii-2013,http://brickset.com/sets/76001-1,http://www.brickpicker.com/bpms/set.cfm?set=76001-1
76007-1,iron-man%3A-malibu-mansion-attack-super-heroes-2013,http://rebrickable.com/sets/76007-1/iron-man%3A-malibu-mansion-attack-super-heroes-2013,http://brickset.com/sets/76007-1,http://www.brickpicker.com/bpms/set.cfm?set=76007-1
31010-1,treehouse-building-2013,http://rebrickable.com/sets/31010-1/treehouse-building-2013,http://brickset.com/sets/31010-1,http://www.brickpicker.com/bpms/set.cfm?set=31010-1
21015-1,the-leaning-tower-of-pisa-architecture-2013,http://rebrickable.com/sets/21015-1/the-leaning-tower-of-pisa-architecture-2013,http://brickset.com/sets/21015-1,http://www.brickpicker.com/bpms/set.cfm?set=21015-1
70013-1,equilas-ultra-striker-legends-of-chima-2013,http://rebrickable.com/sets/70013-1/equilas-ultra-striker-legends-of-chima-2013,http://brickset.com/sets/70013-1,http://www.brickpicker.com/bpms/set.cfm?set=70013-1
50011-1,the-battle-for-helms-deep-game-2013,http://rebrickable.com/sets/50011-1/the-battle-for-helms-deep-game-2013,http://brickset.com/sets/50011-1,http://www.brickpicker.com/bpms/set.cfm?set=50011-1
70003-1,eris-eagle-interceptor-legends-of-chima-2013,http://rebrickable.com/sets/70003-1/eris-eagle-interceptor-legends-of-chima-2013,http://brickset.com/sets/70003-1,http://www.brickpicker.com/bpms/set.cfm?set=70003-1
60009-1,helicopter-arrest-police-2013,http://rebrickable.com/sets/60009-1/helicopter-arrest-police-2013,http://brickset.com/sets/60009-1,http://www.brickpicker.com/bpms/set.cfm?set=60009-1
42005-1,monster-truck-technic-2013,http://rebrickable.com/sets/42005-1/monster-truck-technic-2013,http://brickset.com/sets/42005-1,http://www.brickpicker.com/bpms/set.cfm?set=42005-1
70504-1,garmatron-ninjago-2013,http://rebrickable.com/sets/70504-1/garmatron-ninjago-2013,http://brickset.com/sets/70504-1,http://www.brickpicker.com/bpms/set.cfm?set=70504-1
60025-1,grand-prix-truck-city-2013,http://rebrickable.com/sets/60025-1/grand-prix-truck-city-2013,http://brickset.com/sets/60025-1,http://www.brickpicker.com/bpms/set.cfm?set=60025-1
70703-1,star-slicer-galaxy-squad-2013,http://rebrickable.com/sets/70703-1/star-slicer-galaxy-squad-2013,http://brickset.com/sets/70703-1,http://www.brickpicker.com/bpms/set.cfm?set=70703-1
60020-1,cargo-truck-cargo-2013,http://rebrickable.com/sets/60020-1/cargo-truck-cargo-2013,http://brickset.com/sets/60020-1,http://www.brickpicker.com/bpms/set.cfm?set=60020-1
70702-1,warp-stinger-galaxy-squad-2013,http://rebrickable.com/sets/70702-1/warp-stinger-galaxy-squad-2013,http://brickset.com/sets/70702-1,http://www.brickpicker.com/bpms/set.cfm?set=70702-1
60003-1,fire-emergency-fire-2013,http://rebrickable.com/sets/60003-1/fire-emergency-fire-2013,http://brickset.com/sets/60003-1,http://www.brickpicker.com/bpms/set.cfm?set=60003-1
60027-1,monster-truck-transporter-city-2013,http://rebrickable.com/sets/60027-1/monster-truck-transporter-city-2013,http://brickset.com/sets/60027-1,http://www.brickpicker.com/bpms/set.cfm?set=60027-1
75016-1,homing-spider-droid-star-wars-episode-2-2013,http://rebrickable.com/sets/75016-1/homing-spider-droid-star-wars-episode-2-2013,http://brickset.com/sets/75016-1,http://www.brickpicker.com/bpms/set.cfm?set=75016-1
70004-1,wakz-pack-tracker-legends-of-chima-2013,http://rebrickable.com/sets/70004-1/wakz-pack-tracker-legends-of-chima-2013,http://brickset.com/sets/70004-1,http://www.brickpicker.com/bpms/set.cfm?set=70004-1
31006-1,highway-speedster-traffic-2013,http://rebrickable.com/sets/31006-1/highway-speedster-traffic-2013,http://brickset.com/sets/31006-1,http://www.brickpicker.com/bpms/set.cfm?set=31006-1
4000009-1,hmv-2013-production-lego-brand-store-2013,http://rebrickable.com/sets/4000009-1/hmv-2013-production-lego-brand-store-2013,http://brickset.com/sets/4000009-1,http://www.brickpicker.com/bpms/set.cfm?set=4000009-1
44014-1,jet-rocka-heroes-2013,http://rebrickable.com/sets/44014-1/jet-rocka-heroes-2013,http://brickset.com/sets/44014-1,http://www.brickpicker.com/bpms/set.cfm?set=44014-1
60007-1,high-speed-chase-police-2013,http://rebrickable.com/sets/60007-1/high-speed-chase-police-2013,http://brickset.com/sets/60007-1,http://www.brickpicker.com/bpms/set.cfm?set=60007-1
79108-1,stagecoach-escape-the-lone-ranger-2013,http://rebrickable.com/sets/79108-1/stagecoach-escape-the-lone-ranger-2013,http://brickset.com/sets/79108-1,http://www.brickpicker.com/bpms/set.cfm?set=79108-1
79012-1,mirkwood-elf-army-the-hobbit-2013,http://rebrickable.com/sets/79012-1/mirkwood-elf-army-the-hobbit-2013,http://brickset.com/sets/79012-1,http://www.brickpicker.com/bpms/set.cfm?set=79012-1
75015-1,corporate-alliance-tank-droid-star-wars-episode-3-2013,http://rebrickable.com/sets/75015-1/corporate-alliance-tank-droid-star-wars-episode-3-2013,http://brickset.com/sets/75015-1,http://www.brickpicker.com/bpms/set.cfm?set=75015-1
31009-1,small-cottage-building-2013,http://rebrickable.com/sets/31009-1/small-cottage-building-2013,http://brickset.com/sets/31009-1,http://www.brickpicker.com/bpms/set.cfm?set=31009-1
60015-1,coast-guard-plane-coast-guard-2013,http://rebrickable.com/sets/60015-1/coast-guard-plane-coast-guard-2013,http://brickset.com/sets/60015-1,http://www.brickpicker.com/bpms/set.cfm?set=60015-1
2000422-1,fll-trophy-medium-first-lego-league-2013,http://rebrickable.com/sets/2000422-1/fll-trophy-medium-first-lego-league-2013,http://brickset.com/sets/2000422-1,http://www.brickpicker.com/bpms/set.cfm?set=2000422-1
41006-1,downtown-bakery-friends-2013,http://rebrickable.com/sets/41006-1/downtown-bakery-friends-2013,http://brickset.com/sets/41006-1,http://www.brickpicker.com/bpms/set.cfm?set=41006-1
41007-1,heartlake-pet-salon-friends-2013,http://rebrickable.com/sets/41007-1/heartlake-pet-salon-friends-2013,http://brickset.com/sets/41007-1,http://www.brickpicker.com/bpms/set.cfm?set=41007-1
60023-1,city-starter-set-city-2013,http://rebrickable.com/sets/60023-1/city-starter-set-city-2013,http://brickset.com/sets/60023-1,http://www.brickpicker.com/bpms/set.cfm?set=60023-1
31005-1,construction-hauler-creator-2013,http://rebrickable.com/sets/31005-1/construction-hauler-creator-2013,http://brickset.com/sets/31005-1,http://www.brickpicker.com/bpms/set.cfm?set=31005-1
50003-1,batman-game-2013,http://rebrickable.com/sets/50003-1/batman-game-2013,http://brickset.com/sets/50003-1,http://www.brickpicker.com/bpms/set.cfm?set=50003-1
70503-1,golden-dragon-ninjago-2013,http://rebrickable.com/sets/70503-1/golden-dragon-ninjago-2013,http://brickset.com/sets/70503-1,http://www.brickpicker.com/bpms/set.cfm?set=70503-1
42007-1,moto-cross-bike-technic-2013,http://rebrickable.com/sets/42007-1/moto-cross-bike-technic-2013,http://brickset.com/sets/42007-1,http://www.brickpicker.com/bpms/set.cfm?set=42007-1
70402-1,the-gatehouse-raid-castle-2013,http://rebrickable.com/sets/70402-1/the-gatehouse-raid-castle-2013,http://brickset.com/sets/70402-1,http://www.brickpicker.com/bpms/set.cfm?set=70402-1
42004-1,mini-backhoe-loader-construction-2013,http://rebrickable.com/sets/42004-1/mini-backhoe-loader-construction-2013,http://brickset.com/sets/42004-1,http://www.brickpicker.com/bpms/set.cfm?set=42004-1
10250-1,year-of-the-snake-creator-2013,http://rebrickable.com/sets/10250-1/year-of-the-snake-creator-2013,http://brickset.com/sets/10250-1,http://www.brickpicker.com/bpms/set.cfm?set=10250-1
79006-1,the-council-of-elrond-the-lord-of-the-rings-2013,http://rebrickable.com/sets/79006-1/the-council-of-elrond-the-lord-of-the-rings-2013,http://brickset.com/sets/79006-1,http://www.brickpicker.com/bpms/set.cfm?set=79006-1
70115-1,ultimate-speedor-tournament-speedorz-2013,http://rebrickable.com/sets/70115-1/ultimate-speedor-tournament-speedorz-2013,http://brickset.com/sets/70115-1,http://www.brickpicker.com/bpms/set.cfm?set=70115-1
31008-1,thunder-wings-creator-2013,http://rebrickable.com/sets/31008-1/thunder-wings-creator-2013,http://brickset.com/sets/31008-1,http://www.brickpicker.com/bpms/set.cfm?set=31008-1
2000421-1,fll-trophy-small-first-lego-league-2013,http://rebrickable.com/sets/2000421-1/fll-trophy-small-first-lego-league-2013,http://brickset.com/sets/2000421-1,http://www.brickpicker.com/bpms/set.cfm?set=2000421-1
60013-1,coast-guard-helicopter-coast-guard-2013,http://rebrickable.com/sets/60013-1/coast-guard-helicopter-coast-guard-2013,http://brickset.com/sets/60013-1,http://www.brickpicker.com/bpms/set.cfm?set=60013-1
70002-1,lennox-lion-attack-legends-of-chima-2013,http://rebrickable.com/sets/70002-1/lennox-lion-attack-legends-of-chima-2013,http://brickset.com/sets/70002-1,http://www.brickpicker.com/bpms/set.cfm?set=70002-1
76004-1,spider-man%3A-spider-cycle-chase-super-heroes-2013,http://rebrickable.com/sets/76004-1/spider-man%3A-spider-cycle-chase-super-heroes-2013,http://brickset.com/sets/76004-1,http://www.brickpicker.com/bpms/set.cfm?set=76004-1
75012-1,barc-speeder-with-sidecar-star-wars-clone-wars-2013,http://rebrickable.com/sets/75012-1/barc-speeder-with-sidecar-star-wars-clone-wars-2013,http://brickset.com/sets/75012-1,http://www.brickpicker.com/bpms/set.cfm?set=75012-1
70007-1,eglor39%3Bs-twin-bike-legends-of-chima-2013,http://rebrickable.com/sets/70007-1/eglor39%3Bs-twin-bike-legends-of-chima-2013,http://brickset.com/sets/70007-1,http://www.brickpicker.com/bpms/set.cfm?set=70007-1
31007-1,power-mech-creator-2013,http://rebrickable.com/sets/31007-1/power-mech-creator-2013,http://brickset.com/sets/31007-1,http://www.brickpicker.com/bpms/set.cfm?set=31007-1
60010-1,fire-helicopter-fire-2013,http://rebrickable.com/sets/60010-1/fire-helicopter-fire-2013,http://brickset.com/sets/60010-1,http://www.brickpicker.com/bpms/set.cfm?set=60010-1
75002-1,at-rt-star-wars-clone-wars-2013,http://rebrickable.com/sets/75002-1/at-rt-star-wars-clone-wars-2013,http://brickset.com/sets/75002-1,http://www.brickpicker.com/bpms/set.cfm?set=75002-1
60018-1,cement-mixer-construction-2013,http://rebrickable.com/sets/60018-1/cement-mixer-construction-2013,http://brickset.com/sets/60018-1,http://www.brickpicker.com/bpms/set.cfm?set=60018-1
70701-1,swarm-interceptor-galaxy-squad-2013,http://rebrickable.com/sets/70701-1/swarm-interceptor-galaxy-squad-2013,http://brickset.com/sets/70701-1,http://www.brickpicker.com/bpms/set.cfm?set=70701-1
79011-1,dol-guldur-ambush-the-hobbit-2013,http://rebrickable.com/sets/79011-1/dol-guldur-ambush-the-hobbit-2013,http://brickset.com/sets/79011-1,http://www.brickpicker.com/bpms/set.cfm?set=79011-1
50006-1,legends-of-chima-game-2013,http://rebrickable.com/sets/50006-1/legends-of-chima-game-2013,http://brickset.com/sets/50006-1,http://www.brickpicker.com/bpms/set.cfm?set=50006-1
60017-1,flatbed-truck-traffic-2013,http://rebrickable.com/sets/60017-1/flatbed-truck-traffic-2013,http://brickset.com/sets/60017-1,http://www.brickpicker.com/bpms/set.cfm?set=60017-1
